sentiment	text
negatif	je regrette le manque de clim ou un ventilateur.
negatif	le matin petit dej à 7 heures 30 ?
negatif	salle du petit dej bruyante
negatif	certes, nous avions séjourné la veille à l'hotel et non pas le jour où nous avions demandé si l'hotel pouvait garder nos bagage, mais nous avons été clients de cet hotel et ce petit effort, qui ne coute rien à l'hotel, aurait pu nous dépanner.
negatif	je les ai descendues moi-même en bas et là, le patron m'a incendiée car j'aurai dû les laisser et que la femme de ménage les retirerait.
negatif	le ménage demandé fait très succinctement, déco chambre un peu décevante , le fauteuil de couleur et la jolie tête de lit ne compensent pas un manque de tableau , une petite note discrète nous rappelant que nous sommes à la rochelle.
negatif	odeurs d égouts dans la chambre pas agréable
negatif	taille de la chambre odeur dans la salle de bain
negatif	l’accueil : une réceptionniste pas agréable, on avait demandé des chambres à côté (qu’on nous avait confirmés) mais on c’est juste retrouvé au même étage.
negatif	nous ne sommes restés qu'une nuit mais tout était parfait.
negatif	d’arriver et de voir l’hôtel ferme depuis un moment
negatif	lit tres mou
negatif	bruit de fond la nuit
negatif	que les toilettes soient très exigües.
negatif	très bonne isolation phonique lorsqu'on ferme les fenêtres, mais chaleur insupportable car pas de clim...
negatif	odeur nauséabonde d'égout dans la chambre/salle de bain.
negatif	dommage oubli de réserver le parking, devions aller au parking communal pas trop cher cependant et pas trop éloigné
negatif	tout juste moyen.
negatif	tout sauf la localisation
negatif	il n'y a pas de climatisation, la chambre était bien chaude et nous avons du dormi fenêtre ouverte, un samedi soir sur le port de la rochelle...
negatif	petit déjeuner un peu cher, chambre un peu petite, le néon principal de la salle d'eau ne marchait pas
negatif	si elle ne les a pas vues avant notre arrivée, je doute qu'elle les voit plus tard.
negatif	la clim très froide pas facile à régler, la faible évacuation des toilettes.
negatif	bruyant avec l'emplacement.
negatif	lit trop petit  chambre et salle de bain trop petite la qualité des peignoir de bain
negatif	13€ pour un café, du pain, une salade de fruits issus d’une boîte et un jus de fruits.
negatif	comme ça nous somme partis en tant que clients très déçus du service !
negatif	😉
negatif	standardisation des installations manque de charme
negatif	la chambre était petite.
negatif	une salle de douche neuve mais petite et mal conçue .
negatif	nous avons vécu de meilleures expériences dans d’autres petits hôtels.
negatif	oreiller trop gros, pas assez souple
negatif	on entend un peu les voisins ..
negatif	la qualité du petit déjeuner n’était pas au rdv.
negatif	j ai aimé l ambiance de l hôtel et la qualité de son accueil.
negatif	payer pour avoir un second café au petit déjeuner
negatif	la vétusté de la chambre.
negatif	rien a dire
negatif	a notre grand désarroi, la chambre n'a pas été nettoyée car le client doit désormais en faire la demande!
negatif	emplacement idéal
negatif	le fait de facturer le parking à leur clientèle 13€ jour
negatif	bonne isolation extérieure, mais quasi inexistante entre les chambres... dommage !
negatif	pas de buffet, 1 seul café...
negatif	la très mauvaise isolation phonique  le faible espace
negatif	quand on voit la piètre qualité des chambres, vétusté, vieillerie, propreté, c'est inadmissible cette réaction épidermique.
negatif	décoration de la chambre, pas chaleureux.
negatif	la chambre située côté rue
negatif	aucune insonorisation.
negatif	sachant que l’hôtel est au cœur du port, l’ouverture des fenêtres est très désagréable car beaucoup de bruit jusqu’à plus de 2h du matin.
negatif	peut-être voir pour demander et vérifier que la personne donne le bon numéro de chambre  pas de renseignements lors de l’arrivée (pas d’heure de départ, emplacement du bar, etc)
negatif	une personne de l accueil est particulièrement désagréable ce qui m'a décontenancé alors que tous les autres sont super!
negatif	que l on fasse la chambre l après midi
negatif	un peu de bruit dehors mais nous avons laissé la fenêtre ouverte !
negatif	"salle de bain sans vmc donc pas de chauffage aucun crochet pour serviette, très mal ""foutu "" nous avions froid le chauffage n'était même pas tiède"
negatif	juste la pression d'eau de la douche et la chasse d'eau n'étaient pas très fort.
negatif	le lendemain matin nous descendons et demandons un p tit dej et là on nous dit sans sourire vous etes combien ?ben 5 !
negatif	le grille pain pas assez pro pour l'hôtel car il fallait attendre très longtemps pour que le pain grille et en plus les grandes tranches ne rentraient pas complètement.
negatif	on ouvre les volets et on est littéralement sur la grande place publique.
negatif	la propreté, la moquette ignoble un peu partout .
negatif	absence d’indications pour les lieux à fréquenter, adresses de restaurants, bars, lieux d’intérêt, localisation des plages.
negatif	peut être la nouvelle décoration mais cela n’enlève rien aux qualités de l’hôtel c’est une question de goût personnel
negatif	l'absence de clim
negatif	pas d honnêteté en effet on fait payer la taxe de séjour aux enfants alors que sur le cite de hôtel  c était gratuit , c est très limite et mensonger donc je ne retournerais plus a cette hotel
negatif	bizarre d’entrer dans la chambre par la salle de bains, clim un peu forte mais que nous avons pu régler
negatif	c’est vraiment au coeur de l’action.
negatif	une insonorisation insuffisante, 3h de sommeil seulement… je passe les détails
negatif	dans la chambre plafond vers la fenêtre trop bas.
negatif	la chambre sous les toits de part sa vue limitée et peu lumineuse et peu confortable lorsqu'on est grand.
negatif	certains pourraient trouver l’endroit bruyant par moments.
negatif	cela convient certainement aux célibataires sortant le soir.
negatif	nous avons eu un peu froid, peut-être à cause de la soufflerie du chauffage en hauteur, la chaleur avait du mal à descendre..
negatif	manque cruel de patères et de chauffage dans les salles de bain.
negatif	booking devrait signaler que le parking doit être réservé car pas de places pour tout le monde
negatif	propreté de la salle de bain à revoir, la porte était plein d’éclaboussures de je ne sais quoi, de cheveux collés, vu la proximité avec les toilettes m’y faire ma toilette fut très désagréable.
negatif	1 un rafraichissement plus moderne s'impose.
negatif	la chaleur dans les chambres et salle de bain
negatif	emplacement un peu bruyant.
negatif	manque clim dans la chambre ou ventilation, sdb très petite, mais pour un deux étoiles et une nuit seulement c’est très convenable.
negatif	petit déjeuner (maigre) beaucoup de manquants à partir de 9h30 dans la chambre (peu de rangement)manque kleenex et je suis sur de n’avoir pas eu la chambre que j’avais vu le booking.com
negatif	j'aurais apprécié une couverture en plus dans la chambre
negatif	odeur d’humidité dans les couloirs.
negatif	on ne voit rien pour se raser ou autre
negatif	pas facile pour se garer
negatif	une chambre minuscule dégradée et pas propre limite insalubre salle de bain insalubre avec des infiltrations au plafond  vraiment une des pires chambres dans laquelle j’ai pu séjourner heureusement que je ne restais que pour 2 nuits  je ne recommande pas du tout cet hôtel
negatif	la porte des wc qui grince et les remontées d'égouts à l'arrivée
negatif	la salle de bain un peu petite
negatif	chambre : manque une climatisation en plein été / oreillers trop épais et durs bémol emplacement : bruyant en été (tolérable) car obligation de laisser la fenêtre ouverte par chaleur  décoration simpliste, pouvant être plus travaillée au vu de l'endroit  dommage que la télévision ne soit pas en face du lit et elle bloque la fenêtre
negatif	ce que nous avons moins apprécié la chambre : petite,  le lit faisait la cuvette.
negatif	chambre sale surtout les sanitaires.
negatif	il serait utile de réserver avec le calendrier des marées.
negatif	chambre sommaire.
negatif	l’hygiène, l’accueil fait par le personnel assez désagréable.
negatif	tout etait parfait je sais que nous reviendrons!
negatif	rien à part la pomme de douche a changer
negatif	standing un peu limite mais somme toute cohérent avec le tarif
negatif	obligé de remonter dans la chambre pour avoir le code de la wifi.
negatif	chambre un peu petite douche
negatif	chambre non climatisée, on est obligé d'ouvrir la fenêtre pour avoir de l'air frais.
negatif	le sèche cheveux , trop lourd avec le bouton qu’il faut maintenir pendant le séchage
negatif	j'ai essayé sur la console murale de passer à 22° mais la t° revenait toujours à 20°...heureusement que la couette était chaude.
negatif	le prix du parking
negatif	petit déjeuner cher pour ce que c'est, pas de choix on nous impose ce qu'il y a !
negatif	la salle de bain n'est pas très bien organisée: douche petite, rideau de douche qui n'empêche pas de mettre de l'eau partout, eau tiède ou trop chaude sans intermédiaire, obligé de se mettre de côté sur les wc (pas de place pour les jambes sinon).
negatif	le petit plus aurait été des wc en dehors de la salle de bain mais vraiment un hôtel que nous recommandons sincèrement !
negatif	on vous demande de ne pas stationner dans les salles mais là nous étions 10...
negatif	on m'a dit d'ouvrir la fenêtre avec un bruit pas possible dehors ( artistes de rue puis sdf).
negatif	le petit déjeuner n'est pas très copieux et peu qualitatif.
negatif	hôtel dans son jus, qui aurait besoin d'une bonne rénovation.
negatif	le petit déjeuner 14 euros 1 café 1 croissant 1 pauvre morceau de pain et un jus d orange industriel
negatif	la vétusté de la chambre d'hôtel.
negatif	impossible de régler le chauffage, moisissure sur le plafond, douche sans pression et qui met de l’eau partout
